database_name,dimension_name,Code,Name
WB:WDI,SERIES,DC_DAC_DNKL_CD,"Net bilateral aid flows from DAC donors, Denmark (current US$)"
WB:WDI,SERIES,DC_DAC_ESPL_CD,"Net bilateral aid flows from DAC donors, Spain (current US$)"
WB:WDI,SERIES,DC_DAC_ESTL_CD,"Net bilateral aid flows from DAC donors, Estonia (current US$)"
WB:WDI,SERIES,DC_DAC_FINL_CD,"Net bilateral aid flows from DAC donors, Finland (current US$)"
WB:WDI,SERIES,DC_DAC_FRAL_CD,"Net bilateral aid flows from DAC donors, France (current US$)"
WB:WDI,SERIES,DC_DAC_GBRL_CD,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)"
WB:WDI,SERIES,DC_DAC_GRCL_CD,"Net bilateral aid flows from DAC donors, Greece (current US$)"
WB:WDI,SERIES,DC_DAC_HUNL_CD,"Net bilateral aid flows from DAC donors, Hungary (current US$)"
WB:WDI,SERIES,DC_DAC_IRLL_CD,"Net bilateral aid flows from DAC donors, Ireland (current US$)"
WB:WDI,SERIES,DC_DAC_ISLL_CD,"Net bilateral aid flows from DAC donors, Iceland (current US$)"
WB:WDI,SERIES,DC_DAC_ITAL_CD,"Net bilateral aid flows from DAC donors, Italy (current US$)"
WB:WDI,SERIES,DC_DAC_JPNL_CD,"Net bilateral aid flows from DAC donors, Japan (current US$)"
WB:WDI,SERIES,DC_DAC_KORL_CD,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)"
WB:WDI,SERIES,DC_DAC_LTUL_CD,"Net bilateral aid flows from DAC donors, Lithuania (current US$)"
WB:WDI,SERIES,DC_DAC_LUXL_CD,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)"
WB:WDI,SERIES,DC_DAC_NLDL_CD,"Net bilateral aid flows from DAC donors, Netherlands (current US$)"
WB:WDI,SERIES,DC_DAC_NORL_CD,"Net bilateral aid flows from DAC donors, Norway (current US$)"
WB:WDI,SERIES,DC_DAC_NZLL_CD,"Net bilateral aid flows from DAC donors, New Zealand (current US$)"
WB:WDI,SERIES,DC_DAC_POLL_CD,"Net bilateral aid flows from DAC donors, Poland (current US$)"
WB:WDI,SERIES,DC_DAC_PRTL_CD,"Net bilateral aid flows from DAC donors, Portugal (current US$)"
WB:WDI,SERIES,DC_DAC_SVKL_CD,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)"
WB:WDI,SERIES,DC_DAC_SVNL_CD,"Net bilateral aid flows from DAC donors, Slovenia (current US$)"
WB:WDI,SERIES,DC_DAC_SWEL_CD,"Net bilateral aid flows from DAC donors, Sweden (current US$)"
WB:WDI,SERIES,DC_DAC_TOTL_CD,"Net bilateral aid flows from DAC donors, Total (current US$)"
WB:WDI,SERIES,DC_DAC_USAL_CD,"Net bilateral aid flows from DAC donors, United States (current US$)"
WB:WDI,SERIES,DC_ODA_TLDC_CD,"Net ODA provided, to the least developed countries (current US$)"
WB:WDI,SERIES,DC_ODA_TLDC_GN_ZS,Net ODA provided to the least developed countries (% of GNI)
WB:WDI,SERIES,DC_ODA_TOTL_CD,"Net ODA provided, total (current US$)"
WB:WDI,SERIES,DC_ODA_TOTL_GN_ZS,"Net ODA provided, total (% of GNI)"
WB:WDI,SERIES,DC_ODA_TOTL_KD,"Net ODA provided, total (constant 2021 US$)"
WB:WDI,SERIES,DT_DOD_DECT_CD,"External debt stocks, total (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_DECT_GN_ZS,External debt stocks (% of GNI)
WB:WDI,SERIES,DT_DOD_DIMF_CD,"Use of IMF credit (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_DLXF_CD,"External debt stocks, long-term (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_DPNG_CD,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_DPPG_CD,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_DSTC_CD,"External debt stocks, short-term (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_DSTC_IR_ZS,Short-term debt (% of total reserves)
WB:WDI,SERIES,DT_DOD_DSTC_XP_ZS,"Short-term debt (% of exports of goods, services and primary income)"
WB:WDI,SERIES,DT_DOD_DSTC_ZS,Short-term debt (% of total external debt)
WB:WDI,SERIES,DT_DOD_MIBR_CD,"PPG, IBRD (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_MIDA_CD,"PPG, IDA (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_MWBG_CD,"IBRD loans and IDA credits (DOD, current US$)"
WB:WDI,SERIES,DT_DOD_PVLX_CD,Present value of external debt (current US$)
WB:WDI,SERIES,DT_DOD_PVLX_EX_ZS,"Present value of external debt (% of exports of goods, services and income)"
WB:WDI,SERIES,DT_DOD_PVLX_GN_ZS,Present value of external debt (% of GNI)
WB:WDI,SERIES,DT_NFL_BLAT_CD,"Net financial flows, bilateral (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_BOND_CD,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_CERF_CD,"Net official flows from UN agencies, CERF (current US$)"
WB:WDI,SERIES,DT_NFL_DPNG_CD,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_FAOG_CD,"Net official flows from UN agencies, FAO (current US$)"
WB:WDI,SERIES,DT_NFL_IAEA_CD,"Net official flows from UN agencies, IAEA (current US$)"
WB:WDI,SERIES,DT_NFL_IFAD_CD,"Net official flows from UN agencies, IFAD (current US$)"
WB:WDI,SERIES,DT_NFL_ILOG_CD,"Net official flows from UN agencies, ILO (current US$)"
WB:WDI,SERIES,DT_NFL_IMFC_CD,"Net financial flows, IMF concessional (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_IMFN_CD,"Net financial flows, IMF nonconcessional (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_MIBR_CD,"Net financial flows, IBRD (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_MIDA_CD,"Net financial flows, IDA (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_MLAT_CD,"Net financial flows, multilateral (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_MOTH_CD,"Net financial flows, others (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_NIFC_CD,"IFC, private nonguaranteed (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_OFFT_CD,"PPG, official creditors (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PBND_CD,"PPG, bonds (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PCBK_CD,"PPG, commercial banks (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PCBO_CD,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PNGB_CD,"PNG, bonds (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PNGC_CD,"PNG, commercial banks and other creditors (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PROP_CD,"PPG, other private creditors (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_PRVT_CD,"PPG, private creditors (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_RDBC_CD,"Net financial flows, RDB concessional (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_RDBN_CD,"Net financial flows, RDB nonconcessional (NFL, current US$)"
WB:WDI,SERIES,DT_NFL_SDGF_CD,"Net official flows from UN agencies, SDGFUND (current US$)"
WB:WDI,SERIES,DT_NFL_SPRP_CD,"Net official flows from UN agencies, SPRP (current US$)"
WB:WDI,SERIES,DT_NFL_UNAI_CD,"Net official flows from UN agencies, UNAIDS (current US$)"
WB:WDI,SERIES,DT_NFL_UNCD_CD,"Net official flows from UN agencies, UNCDF (current US$)"
WB:WDI,SERIES,DT_NFL_UNCF_CD,"Net official flows from UN agencies, UNICEF (current US$)"
WB:WDI,SERIES,DT_NFL_UNCR_CD,"Net official flows from UN agencies, UNHCR (current US$)"
WB:WDI,SERIES,DT_NFL_UNCTAD_CD,"Net official flows from UN agencies, UNCTAD (current US$)"
WB:WDI,SERIES,DT_NFL_UNCV_CD,"Net official flows from UN agencies, UNCOVID (current US$)"
WB:WDI,SERIES,DT_NFL_UNDP_CD,"Net official flows from UN agencies, UNDP (current US$)"
WB:WDI,SERIES,DT_NFL_UNEC_CD,"Net official flows from UN agencies, UNECE (current US$)"
WB:WDI,SERIES,DT_NFL_UNEP_CD,"Net official flows from UN agencies, UNEP (current US$)"
WB:WDI,SERIES,DT_NFL_UNFP_CD,"Net official flows from UN agencies, UNFPA (current US$)"
WB:WDI,SERIES,DT_NFL_UNID_CD,"Net official flows from UN agencies, UNIDIR (current US$)"
WB:WDI,SERIES,DT_NFL_UNIDO_CD,"Net official flows from UN agencies, UNIDO (current US$)"
WB:WDI,SERIES,DT_NFL_UNPB_CD,"Net official flows from UN agencies, UNPBF (current US$)"
WB:WDI,SERIES,DT_NFL_UNRW_CD,"Net official flows from UN agencies, UNRWA (current US$)"
WB:WDI,SERIES,DT_NFL_UNTA_CD,"Net official flows from UN agencies, UNTA (current US$)"
WB:WDI,SERIES,DT_NFL_UNWN_CD,"Net official flows from UN agencies, UNWOMEN (current US$)"
WB:WDI,SERIES,DT_NFL_UNWT_CD,"Net official flows from UN agencies, UNWTO (current US$)"
WB:WDI,SERIES,DT_NFL_WFPG_CD,"Net official flows from UN agencies, WFP (current US$)"
WB:WDI,SERIES,DT_NFL_WHOL_CD,"Net official flows from UN agencies, WHO (current US$)"
WB:WDI,SERIES,DT_NFL_WITC_CD,"Net official flows from UN agencies, WTO-ITC (current US$)"
WB:WDI,SERIES,DT_ODA_ALLD_CD,Net official development assistance and official aid received (current US$)
WB:WDI,SERIES,DT_ODA_ALLD_KD,Net official development assistance and official aid received (constant 2021 US$)
WB:WDI,SERIES,DT_ODA_OATL_CD,Net official aid received (current US$)
WB:WDI,SERIES,DT_ODA_OATL_KD,Net official aid received (constant 2021 US$)
WB:WDI,SERIES,DT_ODA_ODAT_CD,Net official development assistance received (current US$)
WB:WDI,SERIES,DT_ODA_ODAT_GI_ZS,Net ODA received (% of gross capital formation)
WB:WDI,SERIES,DT_ODA_ODAT_GN_ZS,Net ODA received (% of GNI)
WB:WDI,SERIES,DT_ODA_ODAT_KD,Net official development assistance received (constant 2021 US$)
WB:WDI,SERIES,DT_ODA_ODAT_MP_ZS,"Net ODA received (% of imports of goods, services and primary income)"
WB:WDI,SERIES,DT_ODA_ODAT_PC_ZS,Net ODA received per capita (current US$)
WB:WDI,SERIES,DT_ODA_ODAT_XP_ZS,Net ODA received (% of central government expense)
WB:WDI,SERIES,DT_TDS_DECT_CD,"Debt service on external debt, total (TDS, current US$)"
WB:WDI,SERIES,DT_TDS_DECT_EX_ZS,"Total debt service (% of exports of goods, services and primary income)"
WB:WDI,SERIES,DT_TDS_DECT_GN_ZS,Total debt service (% of GNI)
WB:WDI,SERIES,DT_TDS_DIMF_CD,"IMF repurchases and charges (TDS, current US$)"
WB:WDI,SERIES,DT_TDS_DPPF_XP_ZS,Debt service to exports (%)
WB:WDI,SERIES,DT_TDS_DPPG_CD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)"
WB:WDI,SERIES,DT_TDS_DPPG_GN_ZS,Public and publicly guaranteed debt service (% of GNI)
WB:WDI,SERIES,DT_TDS_DPPG_XP_ZS,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)"
WB:WDI,SERIES,DT_TDS_MLAT_CD,"Multilateral debt service (TDS, current US$)"
WB:WDI,SERIES,DT_TDS_MLAT_PG_ZS,Multilateral debt service (% of public and publicly guaranteed debt service)
WB:WDI,SERIES,EG_CFT_ACCS_RU_ZS,"Access to clean fuels and technologies for cooking, rural (% of rural population)"
WB:WDI,SERIES,EG_CFT_ACCS_UR_ZS,"Access to clean fuels and technologies for cooking, urban (% of urban population)"
WB:WDI,SERIES,EG_CFT_ACCS_ZS,Access to clean fuels and technologies for cooking (% of population)
WB:WDI,SERIES,EG_EGY_PRIM_PP_KD,Energy intensity level of primary energy (MJ/$2017 PPP GDP)
WB:WDI,SERIES,EG_ELC_ACCS_RU_ZS,"Access to electricity, rural (% of rural population)"
WB:WDI,SERIES,EG_ELC_ACCS_UR_ZS,"Access to electricity, urban (% of urban population)"
WB:WDI,SERIES,EG_ELC_ACCS_ZS,Access to electricity (% of population)
WB:WDI,SERIES,EG_ELC_COAL_ZS,Electricity production from coal sources (% of total)
WB:WDI,SERIES,EG_ELC_FOSL_ZS,"Electricity production from oil, gas and coal sources (% of total)"
WB:WDI,SERIES,EG_ELC_HYRO_ZS,Electricity production from hydroelectric sources (% of total)
WB:WDI,SERIES,EG_ELC_LOSS_ZS,Electric power transmission and distribution losses (% of output)
WB:WDI,SERIES,EG_ELC_NGAS_ZS,Electricity production from natural gas sources (% of total)
WB:WDI,SERIES,EG_ELC_NUCL_ZS,Electricity production from nuclear sources (% of total)
WB:WDI,SERIES,EG_ELC_PETR_ZS,Electricity production from oil sources (% of total)
WB:WDI,SERIES,EG_ELC_RNEW_ZS,Renewable electricity output (% of total electricity output)
WB:WDI,SERIES,EG_ELC_RNWX_KH,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
WB:WDI,SERIES,EG_ELC_RNWX_ZS,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
WB:WDI,SERIES,EG_FEC_RNEW_ZS,Renewable energy consumption (% of total final energy consumption)
WB:WDI,SERIES,EG_GDP_PUSE_KO_PP,GDP per unit of energy use (PPP $ per kg of oil equivalent)
WB:WDI,SERIES,EG_GDP_PUSE_KO_PP_KD,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)
WB:WDI,SERIES,EG_IMP_CONS_ZS,"Energy imports, net (% of energy use)"
WB:WDI,SERIES,EG_USE_COMM_CL_ZS,Alternative and nuclear energy (% of total energy use)
WB:WDI,SERIES,EG_USE_COMM_FO_ZS,Fossil fuel energy consumption (% of total)
WB:WDI,SERIES,EG_USE_COMM_GD_PP_KD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)"
WB:WDI,SERIES,EG_USE_CRNW_ZS,Combustible renewables and waste (% of total energy)
WB:WDI,SERIES,EG_USE_ELEC_KH_PC,Electric power consumption (kWh per capita)
WB:WDI,SERIES,EG_USE_PCAP_KG_OE,Energy use (kg of oil equivalent per capita)
WB:WDI,SERIES,EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"
WB:WDI,SERIES,EN_ATM_PM25_MC_T1_ZS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)"
WB:WDI,SERIES,EN_ATM_PM25_MC_T2_ZS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)"
WB:WDI,SERIES,EN_ATM_PM25_MC_T3_ZS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)"
WB:WDI,SERIES,EN_ATM_PM25_MC_ZS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)"
WB:WDI,SERIES,EN_BIR_THRD_NO,"Bird species, threatened"
WB:WDI,SERIES,EN_CLC_DRSK_XQ,Disaster risk reduction progress score (1-5 scale; 5=best)
WB:WDI,SERIES,EN_CLC_MDAT_ZS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)"
WB:WDI,SERIES,EN_FSH_THRD_NO,"Fish species, threatened"
WB:WDI,SERIES,EN_GHG_ALL_LU_MT_CE_AR5,Total greenhouse gas emissions including LULUCF (Mt CO2e)
WB:WDI,SERIES,EN_GHG_ALL_MT_CE_AR5,Total greenhouse gas emissions excluding LULUCF (Mt CO2e)
WB:WDI,SERIES,EN_GHG_ALL_PC_CE_AR5,Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita)
WB:WDI,SERIES,EN_GHG_CH4_AG_MT_CE_AR5,Methane (CH4) emissions from Agriculture (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_BU_MT_CE_AR5,Methane (CH4) emissions from Building (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_FE_MT_CE_AR5,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_IC_MT_CE_AR5,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_IP_MT_CE_AR5,Methane (CH4) emissions from Industrial Processes (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_MT_CE_AR5,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_PI_MT_CE_AR5,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_TR_MT_CE_AR5,Methane (CH4) emissions from Transport (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_WA_MT_CE_AR5,Methane (CH4) emissions from Waste (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CH4_ZG_AR5,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)
WB:WDI,SERIES,EN_GHG_CO2_AG_MT_CE_AR5,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_BU_MT_CE_AR5,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_FE_MT_CE_AR5,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_IC_MT_CE_AR5,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_IP_MT_CE_AR5,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_LU_DF_MT_CE_AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_LU_FL_MT_CE_AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_LU_MT_CE_AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_LU_OL_MT_CE_AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_LU_OS_MT_CE_AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e)
